text,risk_label,risk_label_name,risk_category,severity,action_taken,language,source_type,record_id,text_clean,text_hash,group_id,cv_fold,split
"honestly, the song reviews the performance numbers quite clearly. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-01798,honestly the song reviews the performance numbers quite clearly for my use case,2d90327b84f2f5b0f8a81eacfcb2bd0c66950db56dfe8d2235d83cf31c453696,2d90327b84f2,3,train
"honestly, people can criticize the movie without turning the discussion into a personal attack.",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,short_message,SENDWISE-01799,honestly people can criticize the movie without turning the discussion into a personal attack,2705809c1b54f32b22cfa6eeca0af5abad2b1f168e4881faa620176765dc7e5c,2705809c1b54,2,train
"honestly, could someone share a source for the claim about the performance numbers? after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-01800,honestly could someone share a source for the claim about the performance numbers after trying it,c11f2367f25ef9d449c9a16687e92fbebef410c7ceb2abc1cdad99dea580af85,c11f2367f25e,5,train
"honestly, the comparison examines the user interface after a little bit of context. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-01801,honestly the comparison examines the user interface after a little bit of context honestly,3bd674530a6880d080afb8035aaccdccc57dfcd478e9288555bafb884859e0f1,3bd674530a68,4,train
"personally, the dataset tests the performance numbers although a few parts need clarification.",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-01802,personally the dataset tests the performance numbers although a few parts need clarification,ee717622a0ac68dfc259e7b396ea25448cc43c319baea9a6dec8eaacb9f185a3,ee717622a0ac,1,train
the product examines the comparison with older tools without making the discussion too complicated. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-01803,the product examines the comparison with older tools without making the discussion too complicated for my use case,77fe40a58a96ba2e84a063c424200aa51f75a759589aa1518f70c9582cd2ec13,77fe40a58a96,4,train
"dont mistake this warning for a joke 💀, toward the target",1,Risk-Detected,threats,medium,sent_unchanged,English,youtube_comment,SENDWISE-01804,dont mistake this warning for a joke toward the target,0c87ea98c3578ec446c61508fbb7ec32228a21c8959ba13d77ca85f4f24b0dc2,0c87ea98c357,2,train
"from my side, i disagree with the conclusion, but i think the author makes a fair point about the methodology. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-01805,from my side i disagree with the conclusion but i think the author makes a fair point about the methodology in my opinion,5f91e0fecc3fe4056fa633093e3451fca54d562f6f07a750122697fecd4ef1fc,5f91e0fecc3f,3,train
i came here for the song and ended up learning more from the replies. based on what i saw,0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-01806,i came here for the song and ended up learning more from the replies based on what i saw,db5199a89b8c55ceab76705a5fc5d5997f38215a0e91cfe8ea3d4e78d286c7ad,db5199a89b8c,2,train
"honestly, i checked the numbers; the part about the practical limitations was the most useful. after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-01807,honestly i checked the numbers the part about the practical limitations was the most useful after trying it,5f8f7b52dae63ed0c40f236fd8c99be1d68aee42f0755fde1b1192bc2e1c96d3,5f8f7b52dae6,4,train
im exhausted and i dont know how much longer i can do this smh,1,Risk-Detected,self_harm_risk,medium,sent_unchanged,English,chat_message,SENDWISE-01808,im exhausted and i dont know how much longer i can do this smh,ea27344dac08414e17de6dd23338fa992fa55df87641d60315490f6cb6f6d8fc,ea27344dac08,3,train
"honestly, the dataset describes the performance numbers but i would like more evidence. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-01809,honestly the dataset describes the performance numbers but i would like more evidence from my experience,a329031f9493d1c348581b88ed6aaf2f1829c4ec582d81e1ead3ffe9403347b4,a329031f9493,3,train
"honestly, the feature describes the underlying assumptions and the conclusion is reasonable. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_reply,SENDWISE-01810,honestly the feature describes the underlying assumptions and the conclusion is reasonable based on what i saw,8c9166926ee1e2756d1dae8f9a6d75aef8b9a16fd9b34ed8a483386265524330,8c9166926ee1,1,train
"honestly, i tried the feature; the part about the methodology was the most useful. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_reply,SENDWISE-01811,honestly i tried the feature the part about the methodology was the most useful based on what i saw,86070bf5db2422c8acd344de92e89ec75da3441974fb55e589abdabbeb551f07,86070bf5db24,4,train
"personally, the report discusses the practical limitations after a little bit of context. after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-01812,personally the report discusses the practical limitations after a little bit of context after trying it,f6ee9cd851f53efc20dc3e3ffd8426d10aab901ea387a336705b33ba67c7a0dc,f6ee9cd851f5,3,train
get off my profile you fucking embarrassment,1,Risk-Detected,harassment,high,sent_unchanged,English,youtube_comment,SENDWISE-01813,get off my profile you fucking embarrassment,43923c069b5a2f3fff7fea01c1536c6ce6b9ec51e3a83c6d864886e8726f6753,43923c069b5a,3,train
i followed the tutorial; the part about the installation process was the most useful. honestly,0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,social_media_comment,SENDWISE-01814,i followed the tutorial the part about the installation process was the most useful honestly,973116678a05cb4b4a65cfe29b7c9c7a71b59b416efcb2eb5e3e6409be3eb834,973116678a05,4,train
"personally, i came here for the documentation and ended up learning more from the replies. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-01815,personally i came here for the documentation and ended up learning more from the replies based on what i saw,4179a9054f38682e2f5f7fc428c9a4435054c6fc60afe5b07fb425ddef8bf950,4179a9054f38,4,train
the product explains the user interface after a little bit of context. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-01816,the product explains the user interface after a little bit of context for my use case,72b023f5beb57f309e46dffb313832a43a95084c021d01666c0d40b156cda22d,72b023f5beb5,1,train
"personally, i came here for the presentation and ended up learning more from the replies. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-01817,personally i came here for the presentation and ended up learning more from the replies in my opinion,36790c80200c40bab04942695d663d9c03a74e7ed8460cac7b71ab2c93712cb5,36790c80200c,5,train
"from my side, i read the final section; the part about the configuration steps was the most useful. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-01818,from my side i read the final section the part about the configuration steps was the most useful based on what i saw,4877ce588bf708637b04afe2b0739d39bf270883120dec9ef42600c3ebbb92e1,4877ce588bf7,4,train
"from my side, the song examines the underlying assumptions after a little bit of context. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-01819,from my side the song examines the underlying assumptions after a little bit of context for my use case,e36ecc56441eb876397875b3753a49e4a8a0a5d62f0d2e93411b20a06669ec4c,e36ecc56441e,2,train
i followed the tutorial; the part about the user interface was the most useful. after trying it,0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,chat_message,SENDWISE-01820,i followed the tutorial the part about the user interface was the most useful after trying it,ff34e0ec54ba78662b20dd6ea3596d5e5b1de1fe364acbf15bc920375dee00bf,ff34e0ec54ba,5,train
"from my side, the main issue is the last example; everything else looks reasonably well presented. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_comment,SENDWISE-01821,from my side the main issue is the last example everything else looks reasonably well presented in my opinion,5c64ac3dda4b13ed552504971324e2158882f7897e65c7c9a2303191804acf30,5c64ac3dda4b,2,train
"personally, the experiment explains the last example even though i disagree with one part. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-01822,personally the experiment explains the last example even though i disagree with one part honestly,b801aa93a19e7ffaaf9ac683006272c0d8ebbd0d6fa7333cf98def70ed7ab60f,b801aa93a19e,5,train
do not test my patience 💀,1,Risk-Detected,threats,medium,edited,English,short_message,SENDWISE-01823,do not test my patience,6b44b26ebc271a9baf39236e2c84ffcdbef1759bd236dbe3204d37e04fb58a32,6b44b26ebc27,1,train
the main issue is the main idea; everything else looks reasonably well presented.,0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,short_message,SENDWISE-01824,the main issue is the main idea everything else looks reasonably well presented,6af94569aabe680a2a3769f36aafdd78aa4c1abe8b93cfc6d67eb796ab36d1f6,6af94569aabe,3,train
i tested it on my phone; the part about the configuration steps was the most useful. from my experience,0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-01825,i tested it on my phone the part about the configuration steps was the most useful from my experience,52ba3729661398e5950607a15fc2a682935139767396caa00fd8daee30bd625d,52ba37296613,5,train
"honestly, i checked the examples; the part about the previous version was the most useful. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-01826,honestly i checked the examples the part about the previous version was the most useful honestly,884b3988d0931a32ebfc58d47201ad7cbc7891c76198cc74fa3e5bc53b3b637f,884b3988d093,3,train
"honestly, the presentation tests the final section and the conclusion is reasonable. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-01827,honestly the presentation tests the final section and the conclusion is reasonable honestly,6b1981bedd15eeacca093121725a733677d5a723bddfd87813d0d58e8284972b,6b1981bedd15,3,train
"personally, the thread introduces the test results although a few parts need clarification.",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-01828,personally the thread introduces the test results although a few parts need clarification,88e8a6da00c1b51e0161a68d4c3b95d064e4b2b05c656e0734a1ff3ef25ff3ad,88e8a6da00c1,2,train
"personally, i listened to the interview; the part about the test results was the most useful. after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-01829,personally i listened to the interview the part about the test results was the most useful after trying it,3199b84a35f25e36f70f7016276f9bc17f428bb0bbbfe6fa852e4bdf0332afe7,3199b84a35f2,4,train
i watched the demonstration; the part about the performance numbers was the most useful. in my opinion,0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-01830,i watched the demonstration the part about the performance numbers was the most useful in my opinion,f80e2dedacdf62ec7f1b79dd0d9d66d4337c5b686ca1d1021249e2e41c4f476b,f80e2dedacdf,3,train
